application_id,gender,age,region,education,employment_type,employment_years,income_monthly,loan_amount,loan_term_months,loan_purpose,interest_rate,emi,emi_to_income,bureau_score,credit_utilization,num_credit_lines,num_inquiries_6m,num_delinquencies_2y,months_since_last_delinq,oldest_account_months,revolving_balance,total_debt,debt_to_income,app_logins_30d,avg_txn_value,num_bounced_payments,default
LN209418,Male,52,Tier-2,Diploma,Gig-Worker,1.2,40304.0,150425.0,12,Vehicle,19.46,13896.0,0.345,554.0,0.443,4,1,2,32.0,66.0,194106.0,299414.0,0.619,5.0,853.0,1,1
LN201006,Female,38,Metro,Graduate,Contract,0.7,36555.0,199586.0,12,Debt-Consolidation,19.87,18476.0,0.505,538.0,0.683,2,4,1,30.0,56.0,330855.0,500964.0,1.142,0.0,906.0,0,1
LN200862,Female,60,Tier-3,Graduate,Salaried,2.5,55453.0,322525.0,24,Business,20.54,16500.0,0.298,703.0,0.394,5,1,1,17.0,103.0,128247.0,355649.0,0.534,13.0,4428.0,0,0
LN201483,Male,43,Metro,High-School,Self-Employed,0.8,57305.0,363233.0,24,Home-Improvement,17.46,18039.0,0.315,713.0,0.323,9,2,0,,119.0,277698.0,476745.0,0.693,17.0,1891.0,0,0
LN207791,Male,65,Tier-3,Graduate,Contract,5.9,29245.0,237409.0,24,Debt-Consolidation,18.98,11965.0,0.409,596.0,0.875,3,4,3,19.0,63.0,55014.0,241313.0,0.688,5.0,299.0,0,1
LN209072,Female,72,Tier-2,Diploma,Self-Employed,0.6,25368.0,216015.0,24,Education,17.37,10719.0,0.423,645.0,0.48,5,2,1,16.0,76.0,212049.0,300397.0,0.987,6.0,454.0,0,0
LN203891,Female,58,Tier-3,Graduate,Salaried,7.4,21696.0,159145.0,24,Home-Improvement,16.76,7850.0,0.362,693.0,0.229,3,1,0,,75.0,113258.0,184999.0,0.711,10.0,1277.0,0,0
LN203578,Female,44,Metro,Graduate,Salaried,15.7,54639.0,170493.0,36,Business,18.88,6239.0,0.114,723.0,0.245,3,2,0,,90.0,51748.0,176633.0,0.269,12.0,1284.0,0,0
LN200592,Male,45,Tier-3,Diploma,Self-Employed,3.3,34092.0,74923.0,12,Business,20.74,6967.0,0.204,568.0,0.647,6,1,0,,44.0,316049.0,348650.0,0.852,8.0,2639.0,0,0
LN209830,Female,47,Tier-2,Diploma,Contract,0.1,18984.0,32965.0,12,Home-Improvement,21.61,3079.0,0.162,662.0,0.39,4,1,1,1.0,61.0,48007.0,65960.0,0.29,8.0,697.0,0,0
LN203315,Male,50,Metro,Graduate,Salaried,1.4,30870.0,153638.0,24,Medical,21.33,7920.0,0.257,494.0,0.685,2,0,1,11.0,43.0,88099.0,187024.0,0.505,5.0,1600.0,0,1
LN210989,Female,34,Metro,High-School,Contract,2.9,29640.0,124754.0,12,Education,20.12,11564.0,0.39,628.0,0.557,6,2,1,16.0,69.0,62914.0,134224.0,0.377,7.0,2026.0,3,0
LN211389,Male,59,Tier-2,High-School,Salaried,7.7,32694.0,293712.0,48,Debt-Consolidation,21.34,9149.0,0.28,582.0,0.631,5,3,2,20.0,64.0,211934.0,392579.0,1.001,6.0,2685.0,2,0
LN208273,Female,59,Tier-2,Diploma,Self-Employed,5.4,40681.0,141042.0,12,Business,15.06,12734.0,0.313,726.0,0.08,4,2,0,,160.0,49253.0,144109.0,0.295,17.0,2015.0,1,0
LN201010,Female,58,Metro,Graduate,Salaried,7.4,36323.0,155895.0,24,Debt-Consolidation,19.12,7868.0,0.217,669.0,0.259,2,1,1,18.0,63.0,25876.0,68390.0,0.157,,765.0,1,1
LN200180,Female,52,Metro,Diploma,Gig-Worker,0.2,39233.0,313762.0,48,Home-Improvement,16.14,8915.0,0.227,696.0,0.404,8,1,0,,65.0,101798.0,283323.0,0.602,7.0,3052.0,0,0
LN203773,Female,57,Tier-3,Diploma,Gig-Worker,1.6,17985.0,90162.0,12,Debt-Consolidation,18.14,8272.0,0.46,616.0,0.578,4,5,0,,55.0,235500.0,285242.0,1.322,9.0,1270.0,1,1
LN203529,Male,43,Tier-3,Diploma,Gig-Worker,2.1,16755.0,58213.0,12,Debt-Consolidation,16.98,5309.0,0.317,726.0,0.434,6,3,0,,119.0,75220.0,107678.0,0.536,11.0,899.0,0,0
LN206247,Female,54,Rural,Graduate,Contract,5.2,29091.0,313634.0,60,Debt-Consolidation,14.29,7345.0,0.252,738.0,0.412,5,2,0,,77.0,276299.0,583953.0,1.673,17.0,1303.0,1,0
LN205516,Male,47,Tier-3,High-School,Contract,2.5,20152.0,88478.0,12,Vehicle,17.25,8080.0,0.401,631.0,0.372,3,2,0,,59.0,194361.0,278809.0,1.153,9.0,793.0,0,0
LN210067,Female,56,Tier-3,Graduate,Contract,,33814.0,201447.0,24,Education,19.4,10194.0,0.301,705.0,0.443,3,1,0,,118.0,189189.0,287921.0,0.71,8.0,1423.0,1,0
LN206595,Male,57,Rural,High-School,Contract,0.5,18633.0,153343.0,48,Education,16.88,4415.0,0.237,650.0,0.517,2,2,2,17.0,92.0,24961.0,105737.0,0.473,7.0,1096.0,0,0
LN200033,Male,54,Tier-3,High-School,Contract,3.0,17223.0,61576.0,48,Debt-Consolidation,17.42,1790.0,0.104,657.0,0.143,4,4,0,,97.0,8095.0,26836.0,0.13,12.0,1012.0,1,0
LN204467,Female,47,Rural,,Gig-Worker,0.5,16342.0,130839.0,36,Home-Improvement,13.61,4447.0,0.272,653.0,0.278,6,1,1,6.0,55.0,191212.0,278215.0,1.419,16.0,1103.0,1,0
LN207089,Male,60,Metro,Post-Graduate,Gig-Worker,4.3,64541.0,87239.0,12,Business,17.97,7997.0,0.124,658.0,0.216,8,2,1,15.0,119.0,140267.0,163026.0,0.21,10.0,1200.0,0,0
LN209653,Female,49,Rural,Graduate,Self-Employed,6.3,23483.0,48051.0,12,Debt-Consolidation,17.36,4391.0,0.187,698.0,0.493,5,1,0,,110.0,97297.0,140283.0,0.498,10.0,1627.0,0,0
LN202766,Male,63,Rural,Graduate,Gig-Worker,2.1,22441.0,263101.0,48,Business,15.77,7425.0,0.331,687.0,0.511,2,2,0,,149.0,271981.0,394342.0,1.464,15.0,1074.0,1,0
LN209683,Male,37,Tier-2,High-School,Salaried,9.7,24940.0,188655.0,24,Education,16.74,9304.0,0.373,635.0,0.472,5,1,0,,105.0,254941.0,435341.0,1.455,10.0,1121.0,0,0
LN210097,Female,57,Metro,Diploma,Contract,1.1,43974.0,488631.0,48,Education,18.96,14600.0,0.332,641.0,0.286,6,1,0,,77.0,192541.0,597722.0,1.133,13.0,2212.0,2,0
LN201414,Male,49,Metro,Post-Graduate,Salaried,13.3,41894.0,221445.0,24,Debt-Consolidation,18.92,11154.0,0.266,591.0,0.756,5,0,2,43.0,86.0,282268.0,460200.0,0.915,,1173.0,2,0
LN205684,Male,49,Rural,Diploma,Salaried,1.9,19010.0,48613.0,36,Home-Improvement,17.29,1740.0,0.092,678.0,0.541,7,1,1,9.0,98.0,295494.0,329315.0,1.444,9.0,1635.0,0,0
LN207608,Male,55,Tier-2,Diploma,Contract,10.8,35591.0,90163.0,48,Business,17.51,2626.0,0.074,708.0,0.344,5,2,1,10.0,92.0,206432.0,236698.0,0.554,20.0,2238.0,0,0
LN204877,Female,49,Metro,High-School,Self-Employed,0.9,77165.0,134792.0,24,Vehicle,16.49,6631.0,0.086,734.0,0.088,7,2,0,,119.0,13429.0,145695.0,0.157,12.0,2123.0,0,0
LN202771,Female,41,Rural,Diploma,Salaried,4.6,26348.0,269861.0,36,Debt-Consolidation,16.19,9513.0,0.361,699.0,0.598,4,2,1,19.0,87.0,147852.0,394628.0,1.248,14.0,756.0,0,0
LN211507,Male,45,Tier-2,High-School,Salaried,21.2,26251.0,124049.0,48,Debt-Consolidation,19.32,3730.0,0.142,689.0,0.29,5,4,0,,118.0,107522.0,234712.0,0.745,6.0,1970.0,0,0
LN204333,Male,59,Tier-3,High-School,Contract,3.3,11504.0,101215.0,36,Medical,19.21,3721.0,0.323,542.0,0.667,2,3,2,26.0,43.0,303686.0,377298.0,2.733,9.0,303.0,0,1
LN211845,Male,38,Tier-2,Graduate,Gig-Worker,1.8,23749.0,159614.0,24,Vehicle,16.29,7837.0,0.33,628.0,0.469,3,4,1,20.0,47.0,44683.0,117461.0,0.412,,446.0,2,1
LN209466,Male,51,Rural,Graduate,Salaried,12.3,22647.0,157828.0,24,Debt-Consolidation,19.12,7965.0,0.352,553.0,0.753,0,2,1,39.0,67.0,244049.0,402857.0,1.482,6.0,1694.0,1,1
LN204974,Female,61,Tier-2,Diploma,Gig-Worker,4.1,21955.0,275244.0,60,Business,16.82,6814.0,0.31,641.0,0.601,5,4,1,4.0,91.0,259260.0,491444.0,1.865,8.0,1874.0,0,1
LN210354,Male,31,Tier-2,Graduate,Self-Employed,0.5,41971.0,227041.0,36,Education,17.17,8114.0,0.193,757.0,0.108,3,1,1,5.0,61.0,17252.0,132896.0,0.264,12.0,1491.0,0,0
LN205050,Male,47,Metro,Graduate,Contract,0.6,56439.0,236854.0,12,Debt-Consolidation,17.87,21700.0,0.384,649.0,0.627,4,3,1,20.0,115.0,200729.0,404206.0,0.597,5.0,4650.0,0,0
LN205657,Female,40,Metro,Post-Graduate,Self-Employed,,50566.0,250938.0,36,Debt-Consolidation,15.9,8810.0,0.174,714.0,0.252,2,1,1,8.0,55.0,62929.0,128784.0,0.212,14.0,3554.0,0,0
LN209314,Male,74,Tier-3,Graduate,Salaried,7.9,44665.0,345565.0,48,Debt-Consolidation,18.73,10283.0,0.23,635.0,0.708,3,1,2,38.0,98.0,371924.0,562145.0,1.049,7.0,3562.0,1,1
LN209456,Male,58,Metro,Graduate,Salaried,6.6,44182.0,381268.0,36,Education,21.62,14486.0,0.328,509.0,1.0,2,3,2,23.0,41.0,198087.0,469739.0,0.886,2.0,1646.0,0,1
LN200900,Male,47,Tier-2,Graduate,Salaried,3.3,36281.0,107605.0,36,Debt-Consolidation,16.63,3817.0,0.105,693.0,0.317,5,0,0,,73.0,108300.0,212133.0,0.487,12.0,1429.0,0,0
LN209784,Male,59,Tier-2,Graduate,Contract,2.5,71227.0,622797.0,48,Home-Improvement,19.65,18836.0,0.264,699.0,0.435,12,4,0,,77.0,208879.0,397382.0,0.465,16.0,3687.0,0,1
LN204691,Male,46,Tier-2,Graduate,Salaried,3.9,39067.0,281937.0,24,Education,18.23,14107.0,0.361,656.0,0.283,1,1,0,,51.0,42734.0,129812.0,0.277,14.0,409.0,0,0
LN210449,Male,72,Rural,Graduate,Gig-Worker,1.9,25370.0,86725.0,24,Home-Improvement,19.27,4383.0,0.173,537.0,0.665,3,1,0,,105.0,57043.0,117378.0,0.386,2.0,405.0,0,1
LN208067,Male,44,Tier-2,Graduate,Salaried,5.3,27138.0,177109.0,36,Business,17.98,6401.0,0.236,635.0,0.875,4,3,1,19.0,78.0,290594.0,337238.0,1.036,3.0,490.0,1,0
LN209430,Male,35,Tier-3,High-School,Self-Employed,14.2,15455.0,176661.0,60,Vehicle,18.98,4581.0,0.296,596.0,0.551,8,2,6,28.0,60.0,442336.0,486809.0,2.625,8.0,603.0,0,1
LN208410,Female,63,Rural,Post-Graduate,Salaried,5.7,53495.0,461477.0,48,Debt-Consolidation,18.15,13592.0,0.254,682.0,0.471,2,1,1,20.0,88.0,153936.0,576254.0,0.898,16.0,3561.0,0,0
LN202625,Male,37,Tier-2,Graduate,Self-Employed,0.2,54148.0,209159.0,12,Business,20.36,19411.0,0.358,522.0,0.718,2,1,1,15.0,49.0,210382.0,329715.0,0.507,4.0,3082.0,3,0
LN209069,Male,41,Tier-2,Graduate,Gig-Worker,1.1,24572.0,64545.0,24,Vehicle,19.02,3254.0,0.132,622.0,0.435,5,4,2,21.0,60.0,143919.0,182024.0,0.617,8.0,867.0,0,0
LN201720,Male,55,Tier-2,Post-Graduate,Self-Employed,2.7,,355890.0,24,Vehicle,18.64,17878.0,0.248,697.0,0.761,8,2,0,,65.0,459629.0,597662.0,0.692,8.0,3262.0,1,0
LN205022,Female,45,Tier-3,Diploma,Salaried,11.2,21044.0,167122.0,24,Vehicle,18.59,8391.0,0.399,587.0,0.716,4,2,1,33.0,24.0,86876.0,241007.0,0.954,6.0,706.0,0,0
LN211914,Female,58,Tier-3,Diploma,Salaried,31.5,33617.0,325747.0,36,Debt-Consolidation,20.02,12109.0,0.36,613.0,0.784,4,2,0,,91.0,336685.0,610375.0,1.513,8.0,612.0,1,0
LN202522,Male,58,Tier-3,Graduate,Salaried,4.1,25700.0,114747.0,12,Business,17.92,10516.0,0.409,555.0,0.424,5,1,1,16.0,68.0,218992.0,251407.0,0.815,6.0,1289.0,1,0
LN200092,Male,74,Rural,Post-Graduate,Salaried,7.5,75322.0,201648.0,36,Debt-Consolidation,18.64,7355.0,0.098,740.0,0.213,4,0,0,,133.0,78592.0,194187.0,0.215,15.0,5749.0,0,0
LN210988,Male,48,Metro,High-School,Salaried,6.5,30439.0,184013.0,24,Debt-Consolidation,21.13,9467.0,0.311,591.0,0.896,5,1,0,,84.0,533979.0,642837.0,1.76,3.0,1411.0,0,0
LN205821,Female,74,Tier-3,Graduate,Salaried,19.4,38514.0,258779.0,24,Education,16.41,12721.0,0.33,665.0,0.607,7,1,1,27.0,133.0,85767.0,301492.0,0.652,7.0,1498.0,1,0
LN209006,Male,35,Tier-3,Post-Graduate,Contract,0.4,31977.0,154865.0,48,Business,21.29,4820.0,0.151,648.0,0.284,8,1,1,21.0,86.0,141518.0,268065.0,0.699,15.0,2131.0,0,0
LN204029,Female,48,Tier-2,Graduate,Contract,2.4,37581.0,110517.0,48,Education,19.19,3316.0,0.088,599.0,0.615,4,1,1,41.0,59.0,186979.0,265400.0,0.589,5.0,1124.0,0,0
LN210547,Male,44,Tier-2,High-School,Self-Employed,0.8,24307.0,207713.0,36,Home-Improvement,15.8,7282.0,0.3,675.0,0.551,6,1,0,,95.0,276471.0,448217.0,1.537,11.0,757.0,0,0
LN211610,Male,47,Rural,Graduate,Salaried,3.3,39769.0,147070.0,36,Medical,17.99,5316.0,0.134,647.0,0.389,9,1,0,,76.0,106994.0,236796.0,0.496,20.0,1390.0,0,0
LN202333,Male,47,Metro,Graduate,Salaried,4.7,52818.0,64991.0,12,Home-Improvement,15.84,5892.0,0.112,759.0,0.356,3,1,2,9.0,91.0,115972.0,137138.0,0.216,8.0,1482.0,0,0
LN201213,Male,55,Tier-2,Post-Graduate,Contract,2.4,42525.0,277866.0,36,Medical,15.47,9696.0,0.228,745.0,0.329,4,0,0,,85.0,209774.0,337964.0,0.662,7.0,3517.0,0,0
LN209174,Female,60,Rural,Diploma,Salaried,1.4,23490.0,125989.0,48,Education,16.44,3599.0,0.153,703.0,0.249,3,2,0,,94.0,60117.0,106359.0,0.377,11.0,560.0,0,0
LN204918,Female,70,Tier-3,Graduate,Salaried,12.8,17664.0,153611.0,36,Debt-Consolidation,19.27,5652.0,0.32,529.0,0.797,4,3,2,12.0,99.0,374812.0,414072.0,1.953,6.0,855.0,1,1
LN204237,Female,53,Tier-2,Graduate,Salaried,9.2,24936.0,87128.0,12,Home-Improvement,17.83,7981.0,0.32,612.0,0.678,8,3,0,,61.0,90649.0,120722.0,0.403,2.0,869.0,0,0
LN205610,Male,53,Tier-3,Graduate,Salaried,,21706.0,81727.0,12,Medical,16.08,7418.0,0.342,713.0,0.429,4,0,1,47.0,84.0,28283.0,89489.0,0.344,14.0,1659.0,0,0
LN202215,Male,70,Tier-3,Diploma,Self-Employed,6.0,41851.0,132943.0,24,Debt-Consolidation,19.17,6712.0,0.16,593.0,0.62,6,4,0,,59.0,434703.0,492270.0,0.98,6.0,1458.0,2,0
LN210956,Female,40,Tier-3,Graduate,Contract,11.4,12329.0,64923.0,24,Education,17.06,3212.0,0.261,635.0,0.287,9,2,3,24.0,77.0,86176.0,153485.0,1.037,6.0,419.0,2,0
LN207702,Male,63,Tier-2,Graduate,Salaried,5.0,51731.0,294876.0,36,Medical,20.88,11091.0,0.214,526.0,0.65,2,4,5,52.0,90.0,123574.0,245315.0,0.395,4.0,4474.0,1,0
LN203771,Female,40,Metro,Post-Graduate,Contract,1.6,32533.0,166917.0,12,Debt-Consolidation,20.08,15469.0,0.475,617.0,0.425,4,2,0,,41.0,107373.0,274076.0,0.702,13.0,2149.0,0,0
LN206315,Male,49,Metro,Graduate,Salaried,8.3,62766.0,364550.0,24,Home-Improvement,18.43,18276.0,0.291,698.0,0.52,5,0,0,,72.0,253828.0,510016.0,0.677,14.0,2800.0,0,0
LN205065,Male,29,Tier-2,Post-Graduate,Salaried,0.9,35987.0,316912.0,60,Medical,20.74,8527.0,0.237,628.0,0.966,8,1,3,14.0,80.0,567220.0,703046.0,1.628,6.0,3212.0,0,0
LN209695,Male,45,Metro,Graduate,Salaried,,43696.0,395097.0,36,Business,16.23,13935.0,0.319,716.0,0.544,4,2,2,9.0,61.0,41016.0,375255.0,0.716,8.0,2211.0,0,0
LN207514,Female,66,Tier-2,Diploma,Salaried,10.7,47400.0,411597.0,24,Debt-Consolidation,17.85,20519.0,0.433,629.0,0.8,3,3,3,24.0,102.0,182422.0,427352.0,0.751,7.0,2067.0,0,0
LN207877,Female,68,Metro,Diploma,Salaried,0.5,20915.0,33184.0,12,Home-Improvement,23.84,3135.0,0.15,532.0,0.705,5,0,2,28.0,120.0,190894.0,218169.0,0.869,6.0,1048.0,0,0
LN206365,Male,46,Tier-3,Graduate,Salaried,3.6,39134.0,192507.0,36,Debt-Consolidation,16.14,6781.0,0.173,646.0,0.55,3,4,1,30.0,64.0,326752.0,379244.0,0.808,6.0,2632.0,0,0
LN204863,Female,52,Metro,Post-Graduate,Gig-Worker,1.6,37026.0,307218.0,24,Home-Improvement,19.01,15488.0,0.418,602.0,0.524,4,2,1,18.0,88.0,183492.0,470284.0,1.058,3.0,1318.0,0,0
LN205960,Male,45,Tier-3,Diploma,Salaried,9.1,14760.0,79687.0,48,Education,22.73,2542.0,0.172,516.0,1.0,1,3,0,,45.0,206982.0,282788.0,1.597,0.0,505.0,1,1
LN205559,Male,71,Tier-2,High-School,Salaried,4.5,30000.0,328800.0,36,Vehicle,19.78,12183.0,0.406,615.0,0.841,1,3,1,57.0,103.0,198322.0,369085.0,1.025,7.0,2661.0,1,0
LN201457,Male,59,Tier-3,Graduate,Self-Employed,4.5,33324.0,236091.0,48,Education,20.03,7188.0,0.216,602.0,0.596,7,3,1,6.0,89.0,239328.0,380165.0,0.951,8.0,1739.0,0,0
LN202407,Male,51,Metro,High-School,Salaried,0.5,25338.0,274991.0,48,Business,17.05,7942.0,0.313,654.0,0.212,1,1,2,12.0,72.0,99249.0,312603.0,1.028,13.0,717.0,0,0
LN208585,Male,40,Rural,High-School,Salaried,7.7,20319.0,201164.0,48,Business,19.61,6080.0,0.299,568.0,0.605,3,3,1,25.0,57.0,139970.0,259737.0,1.065,4.0,1770.0,1,0
LN207518,Male,61,Metro,High-School,Self-Employed,13.5,41919.0,280850.0,24,Education,15.03,13621.0,0.325,675.0,0.566,1,3,2,39.0,128.0,243319.0,345342.0,0.687,7.0,1357.0,1,0
LN208260,Male,36,Tier-2,Post-Graduate,Salaried,1.1,53549.0,402373.0,36,Education,15.77,14101.0,0.263,704.0,0.356,9,1,0,,90.0,170037.0,347316.0,0.54,10.0,1129.0,0,0
LN202807,Female,43,Rural,Graduate,Gig-Worker,3.2,20861.0,149316.0,60,Debt-Consolidation,15.76,3612.0,0.173,704.0,0.257,7,0,1,12.0,98.0,83075.0,125870.0,0.503,9.0,1340.0,1,0
LN208142,Male,55,Tier-2,High-School,Salaried,0.4,22169.0,121231.0,48,Business,15.9,3430.0,0.155,673.0,0.488,2,4,0,,43.0,201184.0,315855.0,1.187,6.0,1088.0,0,0
LN203698,Male,43,Metro,Diploma,Salaried,11.5,31629.0,270745.0,48,Debt-Consolidation,17.86,7933.0,0.251,563.0,0.732,2,4,4,17.0,22.0,206094.0,341628.0,0.9,2.0,637.0,1,1
LN209942,Female,64,Metro,Graduate,Salaried,16.8,56813.0,227538.0,36,Home-Improvement,15.91,7989.0,0.141,783.0,0.463,5,2,0,,106.0,81181.0,294762.0,0.432,16.0,1646.0,0,0
LN202701,Male,55,Rural,Post-Graduate,Gig-Worker,0.2,21206.0,126940.0,24,Business,18.37,6360.0,0.3,572.0,0.509,5,3,0,,77.0,194522.0,243735.0,0.958,8.0,1076.0,0,0
LN200408,Male,63,Tier-2,Graduate,Salaried,4.1,39925.0,258499.0,24,Debt-Consolidation,15.58,12605.0,0.316,735.0,0.288,2,0,2,2.0,183.0,138891.0,253989.0,0.53,9.0,1134.0,0,0
LN208243,Male,52,Tier-3,Post-Graduate,Contract,,16263.0,162424.0,48,Debt-Consolidation,16.99,4686.0,0.288,534.0,0.804,2,4,1,29.0,108.0,322246.0,454091.0,2.327,5.0,795.0,1,1
LN207959,Female,56,Rural,Graduate,Gig-Worker,0.0,18311.0,74209.0,24,Debt-Consolidation,14.61,3584.0,0.196,678.0,0.456,5,3,2,11.0,122.0,285701.0,325482.0,1.481,6.0,1355.0,1,1
LN209870,Male,65,Tier-3,Graduate,Gig-Worker,1.8,13362.0,38750.0,36,Home-Improvement,17.95,1400.0,0.105,597.0,0.414,8,2,0,,111.0,28321.0,57623.0,0.359,5.0,574.0,0,0
LN202390,Female,50,Metro,High-School,Salaried,7.5,29813.0,245838.0,24,Home-Improvement,19.04,12397.0,0.416,638.0,0.37,7,3,1,9.0,82.0,28971.0,268434.0,0.75,7.0,576.0,0,0
LN210469,Male,38,Rural,Diploma,Salaried,7.7,29236.0,348723.0,48,Education,17.71,10191.0,0.349,760.0,0.238,6,1,0,,81.0,126950.0,316521.0,0.902,14.0,1532.0,0,0
LN208570,Female,69,Metro,Graduate,Salaried,4.4,65794.0,882855.0,60,Vehicle,17.42,22141.0,0.337,592.0,0.645,3,1,0,,139.0,350699.0,930619.0,1.179,4.0,2931.0,0,0
LN201491,Female,52,Tier-2,Diploma,Salaried,3.8,39276.0,227467.0,24,Debt-Consolidation,16.84,11229.0,0.286,719.0,0.247,8,1,2,4.0,65.0,154242.0,251502.0,0.534,14.0,1745.0,2,0
LN208023,Male,28,Metro,Post-Graduate,Self-Employed,6.1,72668.0,503471.0,36,Debt-Consolidation,17.98,18197.0,0.25,727.0,0.349,6,4,1,6.0,62.0,236123.0,520729.0,0.597,15.0,979.0,0,0
LN202351,Female,59,Metro,Graduate,Salaried,1.1,62201.0,201441.0,36,Home-Improvement,20.61,7549.0,0.121,646.0,0.11,8,0,1,58.0,101.0,50050.0,114643.0,0.154,12.0,4990.0,0,0
LN203131,Female,44,Metro,Graduate,Contract,0.5,37133.0,235713.0,24,Vehicle,17.38,11697.0,0.315,790.0,0.31,7,0,0,,81.0,206749.0,384641.0,0.863,16.0,1664.0,0,0
LN206654,Male,53,Tier-3,Graduate,Salaried,1.5,29395.0,103725.0,36,Home-Improvement,20.84,3899.0,0.133,529.0,0.815,1,2,1,23.0,59.0,323527.0,367750.0,1.043,0.0,754.0,0,0
LN207799,Male,49,Rural,High-School,Self-Employed,0.3,19007.0,196060.0,60,Business,21.76,5388.0,0.283,535.0,0.839,1,0,3,30.0,42.0,219312.0,341276.0,1.496,4.0,1020.0,2,1
LN209471,Male,42,Tier-3,Graduate,Gig-Worker,0.8,,221579.0,60,Home-Improvement,15.7,5353.0,0.251,597.0,0.523,4,2,3,35.0,84.0,96834.0,199037.0,0.777,8.0,373.0,1,0
LN207457,Female,50,Tier-2,,Self-Employed,7.2,37542.0,205668.0,60,Debt-Consolidation,16.82,5091.0,0.136,599.0,0.306,4,3,0,,70.0,27774.0,176549.0,0.392,6.0,3096.0,1,0
LN202389,Male,58,Metro,Post-Graduate,Salaried,3.7,132239.0,1032612.0,48,Home-Improvement,18.3,30495.0,0.231,642.0,0.414,5,2,1,15.0,60.0,191699.0,907980.0,0.572,14.0,4436.0,0,0
LN208214,Male,39,Tier-3,Diploma,Salaried,6.5,29191.0,81579.0,48,Home-Improvement,19.43,2458.0,0.084,705.0,0.326,2,2,0,,84.0,76052.0,145599.0,0.416,14.0,360.0,0,0
LN210143,Male,51,Rural,Post-Graduate,Salaried,0.3,31318.0,110088.0,60,Debt-Consolidation,18.42,2821.0,0.09,690.0,0.411,5,3,1,29.0,91.0,256413.0,358490.0,0.954,9.0,2475.0,0,0
LN205114,Male,44,Tier-3,Post-Graduate,Salaried,0.2,52734.0,502329.0,48,Vehicle,18.59,14911.0,0.283,663.0,0.547,7,3,1,20.0,121.0,198201.0,678928.0,1.073,6.0,4168.0,1,1
LN209056,Female,35,Tier-2,High-School,Contract,3.4,25252.0,139601.0,36,Medical,19.28,5137.0,0.203,578.0,0.69,2,3,0,,40.0,219258.0,292229.0,0.964,2.0,1567.0,1,0
LN209399,Female,45,Tier-3,Graduate,Self-Employed,3.6,,203999.0,24,Education,16.95,10081.0,0.247,711.0,0.396,5,1,3,34.0,99.0,104821.0,266524.0,0.544,11.0,788.0,1,0
LN201579,Female,50,Tier-2,High-School,Gig-Worker,1.4,14704.0,111843.0,36,Debt-Consolidation,18.59,4077.0,0.277,623.0,0.326,4,4,1,34.0,46.0,39430.0,129825.0,0.736,4.0,999.0,1,0
LN209366,Female,56,Metro,Post-Graduate,Salaried,2.0,56476.0,267366.0,24,Debt-Consolidation,18.24,13379.0,0.237,705.0,0.232,5,3,1,11.0,140.0,124003.0,393991.0,0.581,9.0,4392.0,0,0
LN208682,Female,67,Metro,Graduate,Gig-Worker,0.8,30609.0,92234.0,36,Debt-Consolidation,17.75,3323.0,0.109,724.0,0.294,3,2,0,,96.0,179253.0,223183.0,0.608,9.0,1748.0,0,1
LN204317,Female,40,Rural,High-School,Self-Employed,8.8,14324.0,89850.0,24,Home-Improvement,22.61,4688.0,0.327,612.0,0.491,3,7,0,,98.0,227494.0,287629.0,1.673,8.0,531.0,1,0
LN205716,Female,36,Rural,Post-Graduate,Gig-Worker,1.0,23568.0,338175.0,60,Debt-Consolidation,19.26,8821.0,0.374,752.0,0.468,3,2,2,7.0,56.0,87047.0,318268.0,1.125,7.0,1968.0,0,1
LN209186,Female,44,Tier-2,Graduate,Self-Employed,3.8,37966.0,128762.0,48,Business,19.39,3877.0,0.102,674.0,0.551,5,4,1,20.0,47.0,277597.0,327812.0,0.72,7.0,549.0,1,0
LN211986,Male,68,Tier-3,Graduate,Salaried,16.2,49841.0,141692.0,24,Medical,18.72,7123.0,0.143,,0.243,3,3,2,34.0,85.0,136438.0,183391.0,0.307,12.0,2195.0,1,0
LN203994,Male,47,Tier-3,High-School,Self-Employed,8.9,32964.0,200963.0,24,Debt-Consolidation,17.33,9968.0,0.302,761.0,0.447,4,0,0,,74.0,226036.0,418099.0,1.057,10.0,2811.0,0,0
LN207107,Male,34,Metro,Graduate,Salaried,3.4,58222.0,176956.0,36,Debt-Consolidation,15.84,6207.0,0.107,719.0,0.469,3,0,0,,36.0,284865.0,418765.0,0.599,12.0,4772.0,0,0
LN209551,Male,53,Tier-3,Graduate,Contract,0.8,21529.0,184111.0,24,Business,19.7,9344.0,0.434,721.0,0.413,6,0,0,,54.0,114622.0,197694.0,0.765,,1092.0,0,0
LN203859,Male,41,Rural,Graduate,Salaried,24.5,27018.0,260079.0,60,Home-Improvement,17.59,6546.0,0.242,718.0,0.287,8,2,0,,60.0,178207.0,379862.0,1.172,17.0,2041.0,1,0
LN211719,Female,45,Metro,Graduate,Salaried,1.3,42219.0,305516.0,24,Business,20.01,15551.0,0.368,626.0,0.628,3,1,2,11.0,48.0,248332.0,533263.0,1.053,15.0,,2,0
LN210312,Male,41,Tier-2,High-School,Gig-Worker,1.1,11017.0,85930.0,36,Vehicle,17.39,3080.0,0.28,722.0,0.386,3,2,2,1.0,119.0,70265.0,128477.0,0.972,10.0,877.0,0,0
